alpha,G,S,N,file,rl_shifters,rl_time_s
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11472.txt,56,0.378858
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11473.txt,68,0.440271
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11474.txt,51,0.305761
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11475.txt,51,0.315745
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11476.txt,50,0.293239
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11477.txt,56,0.332287
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11478.txt,63,0.413213
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11479.txt,62,0.404233
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11480.txt,53,0.368855
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11481.txt,53,0.361605
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11482.txt,61,0.412724
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11483.txt,44,0.305396
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11484.txt,53,0.363421
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11485.txt,55,0.303619
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11486.txt,57,0.339921
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11487.txt,50,0.309862
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11488.txt,44,0.305945
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11489.txt,61,0.402819
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11490.txt,61,0.395541
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11491.txt,45,0.319922
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11492.txt,73,0.476501
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11493.txt,48,0.325385
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11494.txt,54,0.331089
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11495.txt,53,0.31209
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11496.txt,68,0.399089
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11497.txt,45,0.265338
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11498.txt,65,0.433232
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11499.txt,56,0.377263
0.8,6,10,56,benchmark/dup_dataset/alpha=0.8/6-10-56/11500.txt,74,0.468838
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11501.txt,65,0.400779
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11502.txt,68,0.442219
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11503.txt,63,0.432353
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11504.txt,65,0.432461
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11505.txt,69,0.470093
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11506.txt,49,0.341148
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11507.txt,53,0.364528
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11508.txt,59,0.384222
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11509.txt,63,0.397373
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11510.txt,55,0.350795
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11511.txt,44,0.287853
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11512.txt,60,0.372498
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11513.txt,64,0.388436
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11514.txt,58,0.346231
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11515.txt,53,0.316866
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11516.txt,63,0.358668
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11517.txt,52,0.310276
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11518.txt,67,0.39025
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11519.txt,61,0.382278
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11520.txt,3,0.017686
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11521.txt,67,0.407705
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11522.txt,53,0.334572
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11523.txt,60,0.3687
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11524.txt,64,0.388691
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11525.txt,57,0.351835
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11526.txt,61,0.352184
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11527.txt,52,0.326314
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11528.txt,34,0.239386
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11529.txt,55,0.330629
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11530.txt,62,0.359706
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11531.txt,50,0.333192
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11532.txt,1,0.010205
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11533.txt,56,0.348298
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11534.txt,44,0.279531
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11535.txt,54,0.349323
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11536.txt,61,0.358029
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11537.txt,53,0.325633
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11538.txt,4,0.021339
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11539.txt,51,0.32252
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11540.txt,53,0.343775
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11541.txt,48,0.304419
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11542.txt,62,0.359575
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11543.txt,65,0.383378
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11544.txt,60,0.3656
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11545.txt,4,0.021179
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11546.txt,50,0.305117
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11547.txt,70,0.426304
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11548.txt,53,0.31647
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11549.txt,57,0.350222
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11550.txt,59,0.368091
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11551.txt,60,0.378958
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11552.txt,49,0.300855
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11553.txt,51,0.311712
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11554.txt,6,0.033307
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11555.txt,3,0.02124
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11556.txt,55,0.340826
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11557.txt,4,0.021278
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11558.txt,50,0.310938
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11559.txt,45,0.275281
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11560.txt,48,0.297603
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11561.txt,71,0.404107
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11562.txt,64,0.372274
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11563.txt,71,0.431815
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11564.txt,55,0.348364
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11565.txt,52,0.307859
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11566.txt,59,0.353405
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11567.txt,53,0.324091
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11568.txt,66,0.388561
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11569.txt,46,0.286953
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11570.txt,55,0.339553
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11571.txt,50,0.310603
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11572.txt,55,0.333581
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11573.txt,59,0.371514
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11574.txt,61,0.371879
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11575.txt,54,0.319626
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11576.txt,59,0.356742
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11577.txt,63,0.391252
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11578.txt,60,0.357131
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11579.txt,63,0.387668
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11580.txt,56,0.351782
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11581.txt,68,0.394885
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11582.txt,49,0.313879
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11583.txt,69,0.42202
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11584.txt,70,0.419312
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11585.txt,63,0.363935
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11586.txt,41,0.260638
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11587.txt,52,0.32627
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11588.txt,57,0.34789
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11589.txt,3,0.017346
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11590.txt,69,0.411955
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11591.txt,65,0.399541
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11592.txt,61,0.356569
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11593.txt,57,0.33196
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11594.txt,60,0.365789
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11595.txt,55,0.326766
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11596.txt,64,0.379403
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11597.txt,55,0.354595
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11598.txt,4,0.021408
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11599.txt,45,0.270018
0.8,6,10,57,benchmark/dup_dataset/alpha=0.8/6-10-57/11600.txt,64,0.374875
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11601.txt,54,0.330409
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11602.txt,57,0.344087
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11603.txt,75,0.440415
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11604.txt,62,0.362985
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11605.txt,54,0.330069
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11606.txt,57,0.351559
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11607.txt,57,0.353893
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11608.txt,64,0.38918
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11609.txt,54,0.341026
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11610.txt,4,0.021505
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11611.txt,2,0.013949
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11612.txt,52,0.316864
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11613.txt,2,0.013243
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11614.txt,70,0.400645
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11615.txt,2,0.013273
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11616.txt,2,0.013009
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11617.txt,7,0.041471
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11618.txt,57,0.337886
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11619.txt,54,0.328059
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11620.txt,49,0.302377
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11621.txt,6,0.037148
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11622.txt,55,0.33385
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11623.txt,64,0.377415
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11624.txt,58,0.343899
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11625.txt,56,0.340342
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11626.txt,64,0.385925
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11627.txt,60,0.381756
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11628.txt,79,0.458206
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11629.txt,51,0.312772
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11630.txt,62,0.364483
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11631.txt,50,0.301009
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11632.txt,51,0.30441
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11633.txt,3,0.017603
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11634.txt,66,0.397073
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11635.txt,67,0.398297
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11636.txt,3,0.020115
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11637.txt,63,0.393107
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11638.txt,5,0.029475
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11639.txt,61,0.362796
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11640.txt,42,0.283071
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11641.txt,57,0.351621
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11642.txt,72,0.419049
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11643.txt,68,0.381928
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11644.txt,75,0.429684
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11645.txt,53,0.320603
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11646.txt,60,0.350453
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11647.txt,4,0.021191
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11648.txt,58,0.348683
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11649.txt,5,0.029489
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11650.txt,64,0.377427
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11651.txt,3,0.017615
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11652.txt,51,0.321223
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11653.txt,62,0.38283
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11654.txt,7,0.041568
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11655.txt,56,0.354369
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11656.txt,60,0.358313
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11657.txt,62,0.38049
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11658.txt,57,0.349046
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11659.txt,2,0.012983
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11660.txt,64,0.389768
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11661.txt,56,0.34148
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11662.txt,64,0.38023
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11663.txt,52,0.323264
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11664.txt,54,0.336946
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11665.txt,2,0.013074
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11666.txt,57,0.346525
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11667.txt,6,0.033991
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11668.txt,50,0.312579
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11669.txt,58,0.347273
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11670.txt,52,0.336443
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11671.txt,56,0.355005
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11672.txt,67,0.399237
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11673.txt,43,0.279599
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11674.txt,58,0.356855
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11675.txt,67,0.389526
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11676.txt,71,0.417632
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11677.txt,56,0.355621
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11678.txt,54,0.317864
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11679.txt,64,0.395987
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11680.txt,51,0.316627
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11681.txt,57,0.339707
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11682.txt,61,0.377065
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11683.txt,47,0.299594
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11684.txt,51,0.313483
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11685.txt,64,0.386878
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11686.txt,55,0.324099
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11687.txt,70,0.401208
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11688.txt,75,0.424944
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11689.txt,57,0.322553
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11690.txt,50,0.292677
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11691.txt,54,0.319731
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11692.txt,57,0.331487
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11693.txt,59,0.350052
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11694.txt,58,0.348192
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11695.txt,7,0.037306
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11696.txt,3,0.017109
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11697.txt,4,0.029064
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11698.txt,47,0.290211
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11699.txt,60,0.359076
0.8,6,10,58,benchmark/dup_dataset/alpha=0.8/6-10-58/11700.txt,48,0.302552
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11701.txt,56,0.343012
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11702.txt,55,0.335123
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11703.txt,61,0.353709
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11704.txt,48,0.289519
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11705.txt,55,0.324206
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11706.txt,3,0.021507
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11707.txt,58,0.341149
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11708.txt,65,0.38615
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11709.txt,4,0.025324
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11710.txt,54,0.326765
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11711.txt,57,0.353438
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11712.txt,61,0.361159
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11713.txt,66,0.378565
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11714.txt,4,0.030092
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11715.txt,70,0.404439
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11716.txt,50,0.321152
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11717.txt,69,0.419044
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11718.txt,56,0.338951
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11719.txt,8,0.049438
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11720.txt,54,0.329915
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11721.txt,49,0.287196
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11722.txt,4,0.021231
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11723.txt,5,0.029103
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11724.txt,2,0.013042
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11725.txt,62,0.367592
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11726.txt,55,0.330865
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11727.txt,51,0.318203
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11728.txt,68,0.390582
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11729.txt,71,0.405515
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11730.txt,62,0.358692
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11731.txt,63,0.363108
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11732.txt,49,0.306754
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11733.txt,72,0.404246
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11734.txt,46,0.287491
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11735.txt,62,0.36711
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11736.txt,63,0.381054
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11737.txt,47,0.282772
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11738.txt,62,0.358962
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11739.txt,57,0.357292
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11740.txt,69,0.401888
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11741.txt,56,0.332576
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11742.txt,61,0.354943
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11743.txt,63,0.374295
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11744.txt,52,0.316091
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11745.txt,76,0.424131
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11746.txt,54,0.3208
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11747.txt,8,0.049555
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11748.txt,59,0.347555
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11749.txt,55,0.34895
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11750.txt,64,0.382887
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11751.txt,68,0.397627
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11752.txt,57,0.342995
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11753.txt,51,0.299084
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11754.txt,3,0.020917
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11755.txt,65,0.38078
0.8,6,10,59,benchmark/dup_dataset/alpha=0.8/6-10-59/11756.txt,61,0.461394
